S.No,Date,Open,High,Low,LTP,% Change,Qty,Turnover
4258,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
4259,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
4260,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
4261,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
4262,7/7/20,462,484,453,484,10,"189,080",91267080.00
4263,7/6/20,400,440,400,440,10,"337,293",145331376.00
4264,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
4265,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
4266,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
4267,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
4268,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
4269,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
4270,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
4271,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
4272,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
4273,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
4274,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
4275,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
4276,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
4277,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
4278,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
4279,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
4280,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
4281,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
4282,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
4283,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
4284,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
4285,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
4286,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
4287,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
4288,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
4289,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
4290,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
4291,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
4292,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
4293,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
4294,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
4295,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
4296,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
4297,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
4298,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
4299,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
4300,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
4301,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
4302,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
4303,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
4304,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
4305,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
4306,9/22/20,862,870,855,862,0,"144,853",124476823.00
4307,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
4308,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
4309,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
4310,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
4311,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
4312,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
4313,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
4314,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
4315,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
4316,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
4317,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
4318,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
4319,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
4320,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
4321,8/31/20,775,847,775,847,10,"346,675",287457233.00
4322,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
4323,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
4324,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
4325,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
4326,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
4327,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
4328,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
4329,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
4330,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
4331,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
4332,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
4333,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
4334,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
4335,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
4336,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
4337,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
4338,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
4339,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
4340,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
4341,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
4342,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
4343,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
4344,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
4345,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
4346,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
4347,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
4348,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
4349,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
4350,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
4351,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
4352,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
4353,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
4354,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
4355,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
4356,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
4357,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
4358,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
4359,7/7/20,462,484,453,484,10,"189,080",91267080.00
4360,7/6/20,400,440,400,440,10,"337,293",145331376.00
4361,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
4362,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
4363,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
4364,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
4365,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
4366,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
4367,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
4368,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
4369,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
4370,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
4371,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
4372,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
4373,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
4374,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
4375,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
4376,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
4377,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
4378,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
4379,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
4380,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
4381,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
4382,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
4383,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
4384,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
4385,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
4386,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
4387,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
4388,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
4389,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
4390,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
4391,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
4392,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
4393,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
4394,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
4395,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
4396,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
4397,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
4398,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
4399,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
4400,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
4401,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
4402,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
4403,9/22/20,862,870,855,862,0,"144,853",124476823.00
4404,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
4405,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
4406,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
4407,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
4408,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
4409,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
4410,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
4411,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
4412,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
4413,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
4414,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
4415,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
4416,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
4417,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
4418,8/31/20,775,847,775,847,10,"346,675",287457233.00
4419,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
4420,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
4421,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
4422,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
4423,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
4424,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
4425,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
4426,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
4427,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
4428,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
4429,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
4430,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
4431,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
4432,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
4433,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
4434,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
4435,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
4436,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
4437,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
4438,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
4439,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
4440,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
4441,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
4442,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
4443,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
4444,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
4445,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
4446,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
4447,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
4448,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
4449,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
4450,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
4451,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
4452,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
4453,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
4454,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
4455,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
4456,7/7/20,462,484,453,484,10,"189,080",91267080.00
4457,7/6/20,400,440,400,440,10,"337,293",145331376.00
4458,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
4459,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
4460,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
4461,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
4462,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
4463,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
4464,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
4465,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
4466,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
4467,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
4468,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
4469,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
4470,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
4471,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
4472,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
4473,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
4474,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
4475,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
4476,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
4477,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
4478,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
4479,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
4480,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
4481,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
4482,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
4483,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
4484,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
4485,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
4486,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
4487,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
4488,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
4489,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
4490,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
4491,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
4492,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
4493,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
4494,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
4495,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
4496,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
4497,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
4498,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
4499,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
4500,9/22/20,862,870,855,862,0,"144,853",124476823.00
4501,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
4502,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
4503,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
4504,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
4505,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
4506,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
4507,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
4508,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
4509,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
4510,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
4511,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
4512,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
4513,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
4514,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
4515,8/31/20,775,847,775,847,10,"346,675",287457233.00
4516,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
4517,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
4518,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
4519,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
4520,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
4521,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
4522,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
4523,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
4524,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
4525,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
4526,8/16/20,575,584,571,575,-0.86,"133,967",77110577.00
4527,8/13/20,588,588,580,580,-1.36,"123,499",71937184.00
4528,8/12/20,616,616,584,588,0.17,"102,692",60381444.00
4529,8/11/20,590,599,585,587,-0.68,"204,932",121607808.00
4530,8/10/20,572,597,566,591,3.32,"210,854",123153744.00
4531,8/9/20,575,580,563,572,-0.52,"156,684",89114880.00
4532,8/6/20,575,585,565,575,-0.17,"206,694",118115184.00
4533,8/5/20,588,590,576,576,-2.21,"234,516",136119904.00
4534,8/3/20,590,594,575,589,0.51,"171,630",100417640.00
4535,8/2/20,610,610,584,586,-2.17,"382,259",226517072.00
4536,7/30/20,595,615,576,599,2.57,"382,720",229155056.00
4537,7/29/20,567,588,557,584,3.18,"272,601",157100112.00
4538,7/28/20,562,569,555,566,0.71,"183,834",103576160.00
4539,7/27/20,559,575,553,562,2.37,"264,209",148861184.00
4540,7/26/20,520,552,520,549,0.73,"373,050",199452912.00
4541,7/23/20,535,547,520,545,1.87,"212,889",113239680.00
4542,7/22/20,560,561,528,535,-3.95,"301,663",162376272.00
4543,7/21/20,565,567,550,557,-1.42,"223,552",124291832.00
4544,7/20/20,598,618,537,565,-0.88,"309,752",176382800.00
4545,7/19/20,547,573,547,570,9.4,"44,436",25371292.00
4546,7/16/20,529,529,503,521,3.37,"182,560",94172560.00
4547,7/15/20,500,510,500,504,0.8,"193,037",97362528.00
4548,7/14/20,505,510,497,500,-1.57,"221,004",111012240.00
4549,7/13/20,512,517,501,508,-0.2,"202,660",102812352.00
4550,7/12/20,504,535,501,509,0.99,"279,522",143448464.00
4551,7/9/20,515,516,486,504,-0.79,"302,571",151845824.00
4552,7/8/20,508,532,480,508,4.96,"501,457",255799680.00
4553,7/7/20,462,484,453,484,10,"189,080",91267080.00
4554,7/6/20,400,440,400,440,10,"337,293",145331376.00
4555,7/5/20,380,415,370,400,4.44,"384,082",151241984.00
4556,7/2/20,396,415,368,383,1.32,"152,449",60682124.00
4557,7/1/20,327,378,315,378,9.88,"41,011",14761825.00
4558,6/30/20,363,363,344,344,-9.95,"20,380",7016590.00
4559,6/29/20,424,432,382,382,-9.91,"9,779",3761368.00
4560,11/22/20,1150,1201,1108,1138,2.52,"504,782",580058318.00
4561,11/19/20,1037,1118,1037,1110,7.04,"377,799",410845310.00
4562,11/18/20,983,1044,961,1037,5.49,"337,844",336259920.00
4563,11/12/20,964,991,960,983,1.97,"337,190",329605240.00
4564,11/11/20,961,977,951,964,0.31,"156,439",151071432.00
4565,11/10/20,1000,1000,951,961,-0.83,"292,752",285332151.00
4566,11/9/20,904,973,900,969,8.39,"583,920",550181485.00
4567,11/8/20,858,905,858,894,4.2,"291,323",259202482.00
4568,11/5/20,859,865,856,858,-0.35,"81,104",69705953.00
4569,11/4/20,862,863,858,861,-0.23,"38,848",33451817.00
4570,11/3/20,862,869,857,863,0.23,"47,681",41209073.00
4571,11/2/20,858,868,850,861,0.35,"68,958",59474517.00
4572,11/1/20,865,869,858,858,-0.81,"38,398",33045165.00
4573,10/29/20,875,881,861,865,-0.23,"51,890",45237063.00
4574,10/28/20,851,869,850,867,1.29,"52,226",44678831.00
4575,10/22/20,865,865,853,856,-0.12,"38,551",32971137.00
4576,10/21/20,855,863,852,857,0.12,"29,569",25405072.00
4577,10/20/20,896,896,850,856,0.23,"25,869",22074942.00
4578,10/19/20,850,858,848,854,0.47,"33,366",28453773.00
4579,10/18/20,854,854,848,850,-0.47,"57,070",48531217.00
4580,10/15/20,855,869,850,854,0.23,"86,805",74084223.00
4581,10/14/20,855,858,851,852,-0.47,"62,327",53181854.00
4582,10/13/20,860,865,855,856,-0.47,"73,770",63289400.00
4583,10/12/20,858,865,857,860,-0.12,"61,915",53276432.00
4584,10/11/20,868,877,856,861,-0.81,"66,945",57928083.00
4585,10/8/20,865,887,865,868,-0.57,"72,675",63332030.00
4586,10/7/20,920,920,870,873,-0.46,"78,553",68569172.00
4587,10/6/20,885,895,875,877,-1.13,"71,469",62902371.00
4588,10/5/20,891,908,885,887,-0.45,"166,071",149100463.00
4589,10/4/20,863,898,863,891,3.24,"234,510",208153684.00
4590,10/1/20,850,870,850,863,1.41,"97,600",84173747.00
4591,9/30/20,860,860,846,851,-0.23,"132,294",112435136.00
4592,9/29/20,856,856,851,853,-0.35,"91,565",78161176.00
4593,9/28/20,850,867,850,856,-0.47,"74,520",64033445.00
4594,9/27/20,870,875,860,860,-0.46,"104,161",90001415.00
4595,9/24/20,870,870,861,864,-0.58,"108,550",93824698.00
4596,9/23/20,819,870,819,869,0.81,"101,235",87323701.00
4597,9/22/20,862,870,855,862,0,"144,853",124476823.00
4598,9/21/20,900,900,845,862,0.47,"172,562",149036929.00
4599,9/20/20,900,900,858,858,-2.05,"188,349",162940197.00
4600,9/17/20,885,897,873,876,-0.9,"170,721",149806832.00
4601,9/16/20,880,890,873,884,0.34,"109,028",96196246.00
4602,9/15/20,908,908,874,881,-0.11,"148,938",131382850.00
4603,9/14/20,942,942,882,882,-1.78,"229,562",204308671.00
4604,9/13/20,925,925,895,898,0.34,"269,175",243165063.00
4605,9/10/20,900,918,891,895,0.45,"193,377",174234530.00
4606,9/9/20,865,899,857,891,3.73,"253,259",223122288.00
4607,9/8/20,856,870,837,859,0.35,"324,098",275539970.00
4608,9/7/20,871,880,854,856,-1.72,"329,704",284037071.00
4609,9/6/20,933,933,860,871,-2.02,"455,128",401301091.00
4610,9/3/20,920,920,856,889,-1.33,"466,323",415707246.00
4611,9/2/20,889,931,887,901,6.38,"732,871",674242254.00
4612,8/31/20,775,847,775,847,10,"346,675",287457233.00
4613,8/30/20,709,775,693,770,8.6,"478,389",344209981.00
4614,8/27/20,710,722,700,709,-0.42,"325,117",231294329.00
4615,8/26/20,673,726,671,712,5.95,"492,948",349254823.00
4616,8/25/20,624,679,623,672,7.69,"443,243",287405902.00
4617,8/24/20,596,624,596,624,4.7,"351,252",216040975.00
4618,8/23/20,583,599,581,596,2.23,"113,089",66811330.00
4619,8/20/20,579,585,575,583,0.69,"39,562",23017814.00
4620,8/19/20,585,587,578,579,-1.86,"117,221",68180359.00
4621,8/18/20,589,595,585,590,0.34,"108,326",63932746.00
4622,8/17/20,570,590,570,588,2.26,"112,845",65830289.00
